id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-1763,57.0,173.6,1043.0,Saiyan,38.75,85.0,84.0,gohan (adult) and videl
PT-1764,49.0,99.0,341.0,Saiyan,39.18,105.0,0.0,dodoria
PT-1765,49.0,137.4,758.0,Namekian,35.65,70.0,97.0,gotenks
PT-1766,67.0,121.5,1225.0,Namekian,44.64,194.0,124.0,piccolo
PT-1767,46.0,82.3,485.0,Frieza,32.75,,20.0,android 18
PT-1768,87.0,166.1,894.0, Frieza ,43.2,117.0,70.0,yamcha
PT-1769,52.0,85.1,678.0,,36.52,123.0,84.0,gohan (adult) and videl
PT-1770,126.0,428.2,528.0,Namekian,68.69,173.0,119.0,raditz
PT-1771,61.0,135.9,773.0,Saiyan,41.92,105.0,91.0, zarbon
PT-1772,71.0,155.3,1486.0,,49.29,130.0,68.0,android 16
PT-1773,44.0,96.1,336.0,Frieza ,40.95,67.0,135.0,dodoria
PT-1774,104.0,234.8,277.0,Majin,67.05,180.0,76.0,hercule
PT-1775,92.0,157.2,268.0,Saiyan,51.73,,200.0,cell
PT-1776,76.0,130.4,895.0,   Saiyan,37.79,57.0,133.0,yamcha  
PT-1777,300.0,122.3,970.0,Saiyan,47.37,77.0,93.0,hercule
PT-1778,74.0,125.1,357.0, Saiyan   ,52.68,27.0,40.0,zarbon
PT-1779,48.0,172.8,137.0,Namekian,31.56,129.0,100.0,cooler
PT-1780,99.0,171.0,329.0,,61.82,118.0,123.0,piccolo
PT-1781,86.0,246.3,685.0,Saiyan,62.94,153.0,5.0,zarbon
PT-1782,72.0,210.4,473.0,Majin,62.63,83.0,24.0,gohan (adult) and videl
PT-1783,21.0,28.3,549.0,Saiyan  ,30.4,0.0,59.0,pan
PT-1784,50.0,99.1,360.0,,48.48,175.0,60.0,pan
PT-1785,84.0,307.7,905.0,Saiyan,43.92,102.0,68.0,cell
PT-1786,94.0,217.5,605.0,Human,57.31,65.0,139.0,tien
PT-1787,,243.1,701.0,Majin,54.12,149.0,59.0,zarbon
PT-1788,38.0,41.4,542.0,Majin,37.94,142.0,38.0,piccolo
PT-1789,76.0,176.0,675.0,Majin,63.29,83.0,57.0,cell
PT-1790,90.0,242.8,,Saiyan,58.0,98.0,113.0,yamcha
PT-1791,37.0,119.5,282.0,Human  ,27.3,69.0,0.0,bardock
PT-1792,70.0,122.1,616.0,Saiyan,37.89,42.0,59.0,piccolo
PT-1793,75.0,209.2,792.0,Human,63.17,62.0,14.0,krillin
PT-1794,64.0,183.3,985.0,Human,49.71,152.0,62.0,gotenks
PT-1795,33.0,65.3,632.0,Human,36.78,51.0,82.0,piccolo
PT-1796,63.0,100.5,276.0,Frieza  ,42.45,47.0,104.0,krillin
PT-1797,63.0,119.7,303.0,Saiyan,47.34,62.0,45.0,frieza
PT-1798,,184.1,,,38.9,127.0,98.0,gohan (future)
PT-1799,59.0,160.2,552.0,Saiyan,46.7,0.0,64.0, raditz 
PT-1800,61.0,166.7,458.0,  Human,35.0,89.0,127.0,vegeta
PT-1801,69.0,147.0,251.0,Namekian,44.73,184.0,,raditz   
PT-1802,79.0,212.2,250.0,Majin,46.46,174.0,0.0,frieza
PT-1803,64.0,166.4,140.0,Namekian,20.0,104.0,111.0,nappa
PT-1804,62.0,155.5,,Majin,42.03,132.0,55.0,cooler
PT-1805,72.0,173.5,455.0,  Saiyan,41.61,140.0,69.0,dodoria
PT-1806,32.0,47.7,1983.0,Frieza,31.12,51.0,66.0,pan
PT-1807,,251.5,1448.0,Frieza,52.01,131.0,29.0,android 16
PT-1808,70.0,144.6,,Saiyan,62.14,158.0,82.0,cell
PT-1809,71.0,174.3,539.0,Saiyan,50.84,36.0,101.0,dodoria
PT-1810,89.0,153.6,205.0,Saiyan,58.27,124.0,107.0,gohan (kid)
PT-1811,31.0,83.1,224.0,Namekian,36.36,69.0,28.0,gohan (kid)
PT-1812,31.0,92.3,,   Frieza,39.37,59.0,91.0,captain ginyu
PT-1813,75.0,154.6,430.0,Namekian,53.63,91.0,43.0,piccolo
PT-1814,70.0,233.9,442.0,Saiyan,50.25,95.0,54.0,   yamcha  
PT-1815,73.0,202.2,,Saiyan,54.89,101.0,76.0,vegeta
PT-1816,61.0,111.4,734.0,Human,24.99,124.0,85.0,yamcha
PT-1817,83.0,202.8,403.0,Saiyan,69.91,115.0,75.0,raditz
PT-1818,89.0,200.2,504.0,Saiyan,68.32,94.0,141.0,captain ginyu 
PT-1819,80.0,292.8,256.0,Saiyan ,53.74,60.0,98.0,   hercule 
PT-1820,65.0,136.1,220.0, Saiyan,34.7,63.0,79.0,raditz
PT-1821,28.0,38.2,200.0,Saiyan,40.88,63.0,60.0,hercule
PT-1822,85.0,185.1,727.0,   Majin   ,48.45,70.0,119.0,krillin
PT-1823,94.0,181.2,402.0,Saiyan,61.87,143.0,105.0,zamasu
PT-1824,,242.2,160.0,Saiyan,42.94,114.0,16.0,captain ginyu
PT-1825,52.0,97.5,474.0, Human ,58.61,117.0,110.0,  dodoria   
PT-1826,83.0,161.0,233.0,Frieza,41.66,71.0,93.0, android 16
PT-1827,87.0,223.3,1334.0,Majin,55.35,66.0,118.0,dodoria
PT-1828,101.0,326.8,348.0,Human,43.42,156.0,,vegeta
PT-1829,52.0,168.3,742.0,  Majin,40.47,77.0,0.0,vegeta
PT-1830,65.0,165.7,947.0,Majin   ,42.6,,0.0,   bardock 
PT-1831,85.0,168.4,278.0,Human,63.1,126.0,52.0,turles
PT-1832,71.0,103.0,,Human,45.0,113.0,100.0,captain ginyu
PT-1833,48.0,158.3,,Human,48.31,18.0,116.0,gotenks
PT-1834,78.0,213.5,,Human,43.01,148.0,97.0,yamcha
PT-1835,82.0,208.2,612.0,,50.54,79.0,45.0,captain ginyu
PT-1836,72.0,241.8,222.0,Saiyan,46.7,156.0,49.0,zarbon
PT-1837,74.0,150.3,687.0,Saiyan,53.56,36.0,136.0,nappa
PT-1838,65.0,185.7,368.0,Saiyan,48.95,95.0,23.0,   whis 
PT-1839,100.0,201.7,608.0,Human,65.78,103.0,184.0,gotenks
PT-1840,52.0,68.9,856.0,Human,42.93,0.0,141.0,beerus
PT-1841,58.0,144.7,736.0, Saiyan  ,48.49,103.0,156.0,android 18
PT-1842,70.0,158.3,607.0,Saiyan,40.82,9.0,94.0,   vegeta 
PT-1843,88.0,316.1,724.0,Saiyan,58.31,89.0,78.0,majin buu
PT-1844,40.0,77.8,745.0,Majin,48.87,106.0,72.0,tien
PT-1845,44.0,134.1,1209.0, Saiyan,24.16,44.0,97.0,turles
PT-1846,29.0,102.8,483.0,Saiyan,35.51,,24.0,krillin
PT-1847,71.0,200.0,544.0,Saiyan,53.81,119.0,36.0,gohan (adult) and videl
PT-1848,48.0,143.7,862.0,Human   ,50.89,58.0,52.0,cell
PT-1849,62.0,181.9,367.0,Saiyan,50.61,63.0,43.0,tien
PT-1850,83.0,173.0,,Human,54.0,147.0,,yamcha
PT-1851,57.0,102.9,662.0,Human,46.24,29.0,45.0,zarbon
PT-1852,75.0,159.1,435.0,Frieza   ,44.12,72.0,86.0,gohan (kid)
PT-1853,64.0,212.6,239.0,Human,42.5,116.0,114.0,   turles 
PT-1854,83.0,200.4,665.0,Saiyan,42.51,47.0,,piccolo
PT-1855,80.0,171.8,,Saiyan ,63.9,165.0,94.0,zarbon
PT-1856,56.0,104.7,,Majin,46.0,66.0,85.0,raditz
PT-1857,67.0,148.7,910.0,Saiyan,39.47,119.0,36.0,yamcha  
PT-1858,91.0,299.2,108.0,Frieza,58.57,138.0,135.0,raditz  
PT-1859,78.0,158.4,388.0,Human,60.47,86.0,135.0,turles
PT-1860,,135.6,,Saiyan,44.74,44.0,0.0,  lord slug   
PT-1861,83.0,224.0,405.0,Saiyan,45.78,95.0,159.0, whis 
PT-1862,48.0,142.3,520.0,Frieza,20.0,97.0,36.0,vegeta
PT-1863,98.0,189.3,779.0,Frieza,62.36,69.0,122.0,raditz
PT-1864,90.0,225.3,176.0,Namekian,48.91,54.0,96.0,krillin
PT-1865,,135.0,,Saiyan,55.38,150.0,,dodoria
PT-1866,,156.5,,Majin,56.8,59.0,73.0,krillin
PT-1867,66.0,212.2,1506.0,Saiyan,55.31,97.0,36.0,krillin  
PT-1868,84.0,214.2,235.0,Saiyan,67.56,,110.0,cooler
PT-1869,,109.5,392.0,,55.09,74.0,63.0,yamcha 
PT-1870,75.0,227.8,282.0,Frieza,64.0,147.0,30.0,frieza
PT-1871,87.0,161.4,265.0,  Saiyan   ,65.83,96.0,49.0,frieza
PT-1872,,145.7,969.0,Human,55.33,63.0,20.0,lord slug
PT-1873,58.0,209.6,501.0,Saiyan,42.87,66.0,50.0,vegeta
PT-1874,46.0,132.5,353.0,Saiyan,28.09,47.0,82.0,cell
PT-1875,49.0,149.8,361.0,   Saiyan,59.46,42.0,36.0,vegeta
PT-1876,,68.1,351.0,Namekian,33.7,36.0,92.0,tien
PT-1877,85.0,240.2,371.0,  Saiyan,63.83,165.0,85.0,gohan (kid)
PT-1878,106.0,310.9,231.0,Human,58.0,143.0,93.0, krillin
PT-1879,99.0,266.4,-219.0,Saiyan,67.31,95.0,100.0,dodoria
PT-1880,37.0,78.2,397.0,Human,20.0,99.0,112.0,lord slug
PT-1881,84.0,252.3,313.0,Saiyan,50.32,34.0,34.0,hercule  
PT-1882,98.0,199.3,541.0,Saiyan,58.41,163.0,165.0,raditz
PT-1883,61.0,218.2,569.0,   Human   ,48.1,131.0,111.0,tien
PT-1884,72.0,126.8,353.0,Human,57.38,177.0,80.0,piccolo
PT-1885,30.0,44.6,452.0,Frieza,23.25,94.0,98.0,   hit
PT-1886,75.0,252.0,1799.0,Saiyan,55.28,107.0,70.0,gohan (kid)
PT-1887,49.0,87.9,1759.0,Human,49.41,,76.0,zarbon
PT-1888,74.0,123.2,262.0,Frieza,68.37,64.0,60.0,tien   
PT-1889,39.0,124.0,285.0,Saiyan,41.25,45.0,96.0,hercule
PT-1890,81.0,131.7,261.0,Namekian,48.72,92.0,58.0,zarbon
PT-1891,90.0,170.6,,Frieza,45.83,157.0,91.0,tien
PT-1892,54.0,154.4,388.0,Namekian,56.23,39.0,95.0,dodoria
PT-1893,47.0,93.7,569.0,Human,44.7,,105.0,lord slug
PT-1894,27.0,68.2,1633.0,Majin,30.62,61.0,16.0,dodoria
PT-1895,65.0,101.0,490.0,Human,33.04,111.0,106.0,gohan (future)
PT-1896,58.0,153.8,753.0,Human,35.75,48.0,31.0,broly
PT-1897,39.0,67.4,673.0,Frieza,40.65,88.0,0.0,captain ginyu
PT-1898,79.0,123.3,346.0,Saiyan,54.43,148.0,55.0,jaco
PT-1899,61.0,177.4,930.0,Majin,28.83,127.0,106.0,gohan (adult) and videl
PT-1900,48.0,129.3,296.0,Human,44.26,83.0,63.0,vegeta
PT-1901,59.0,114.1,1101.0,Saiyan,31.05,74.0,50.0,majin buu
PT-1902,91.0,187.7,346.0,Human  ,67.23,172.0,96.0,captain ginyu
PT-1903,,297.2,370.0,Majin,54.47,96.0,88.0,frieza
PT-1904,67.0,210.3,,Human,43.09,121.0,102.0,  captain ginyu 
PT-1905,82.0,194.8,283.0,Namekian,60.72,174.0,,gohan (adult) and videl
PT-1906,47.0,122.5,381.0,Saiyan,41.63,101.0,59.0,whis
PT-1907,71.0,154.0,115.0,Frieza,59.0,47.0,85.0,nappa
PT-1908,73.0,210.2,428.0,  Human  ,49.84,39.0,26.0,android 18
PT-1909,61.0,183.3,,Majin,45.51,67.0,18.0,android 18
PT-1910,79.0,281.2,792.0,Saiyan,49.32,122.0,71.0,broly
PT-1911,54.0,109.3,635.0,Saiyan,43.7,91.0,68.0,zarbon
PT-1912,80.0,166.3,322.0,   Frieza,65.58,182.0,86.0,piccolo
PT-1913,81.0,147.7,374.0,Saiyan,48.38,112.0,, piccolo
PT-1914,12.0,5.0,428.0,Saiyan,29.98,27.0,15.0,krillin
PT-1915,94.0,200.7,1202.0,Majin,50.56,60.0,80.0,tien
PT-1916,9.0,13.6,301.0,   Majin ,20.0,,48.0,gohan (kid)
PT-1917,58.0,122.8,320.0,   Namekian   ,44.86,76.0,120.0,tien
PT-1918,91.0,318.8,250.0,Majin,59.36,43.0,5.0,broly
PT-1919,64.0,117.8,203.0,   Frieza   ,44.72,82.0,100.0,nappa
PT-1920,41.0,68.0,592.0,Human,24.43,23.0,54.0, vegeta
PT-1921,0.0,131.6,557.0,Human,41.63,,85.0,majin buu
PT-1922,91.0,273.4,1064.0,Namekian,58.53,103.0,141.0,gohan (kid)
PT-1923,32.0,80.2,920.0,Majin,25.69,19.0,22.0,lord slug
PT-1924,93.0,268.9,2076.0,Saiyan,46.37,85.0,133.0,gohan (adult) and videl
PT-1925,69.0,166.1,471.0, Saiyan ,45.58,55.0,28.0,nappa 
PT-1926,46.0,59.1,421.0,   Human,43.62,38.0,67.0,dodoria
PT-1927,58.0,135.8,226.0,Majin,46.53,36.0,61.0,nappa
PT-1928,50.0,99.2,748.0,Human,32.95,51.0,67.0,zarbon
PT-1929,87.0,240.1,529.0,Majin,55.9,,51.0,cooler
PT-1930,85.0,164.8,728.0,Namekian,61.1,121.0,107.0,nappa
PT-1931,36.0,98.2,249.0, Saiyan  ,25.02,67.0,119.0, dodoria 
PT-1932,62.0,203.5,,Human,45.31,127.0,35.0,captain ginyu
PT-1933,53.0,80.6,557.0,Human,51.92,148.0,75.0,krillin
PT-1934,96.0,136.8,,Saiyan,48.2,134.0,131.0,yamcha
PT-1935,43.0,86.9,327.0,Human,46.44,82.0,48.0,frieza
PT-1936,102.0,305.5,1006.0,Human,73.75,141.0,156.0,krillin  
PT-1937,69.0,174.9,1686.0,Majin,45.82,104.0,61.0,cell
PT-1938,47.0,135.7,253.0,Human,36.06,70.0,58.0,  beerus  
PT-1939,56.0,126.6,759.0,,50.66,74.0,29.0,majin buu
PT-1940,54.0,94.6,,Human,40.11,32.0,73.0,  gohan (kid)
PT-1941,45.0,128.5,736.0,Namekian,20.0,100.0,62.0,zarbon
PT-1942,72.0,136.5,160.0,Human,48.01,86.0,106.0, android 16
PT-1943,45.0,148.8,360.0,Saiyan,41.76,124.0,36.0,android 16
PT-1944,26.0,46.3,224.0,,36.32,87.0,21.0,  bardock
PT-1945,62.0,128.8,433.0,Saiyan,37.75,55.0,92.0,dodoria
PT-1946,34.0,77.0,815.0,Saiyan,31.44,107.0,110.0,raditz
PT-1947,55.0,135.9,162.0,Saiyan,49.82,0.0,94.0,nappa
PT-1948,52.0,151.2,397.0,Majin,40.32,149.0,140.0,whis
PT-1949,53.0,119.7,362.0,Namekian,28.97,19.0,89.0,android 18
PT-1950,110.0,375.1,1272.0,Saiyan,73.9,138.0,128.0,turles
PT-1951,71.0,213.6,638.0,Majin  ,46.69,104.0,107.0, lord slug
PT-1952,75.0,255.8,243.0,Majin,58.73,135.0,142.0,gohan (future)
PT-1953,34.0,85.1,371.0,Namekian,22.44,44.0,103.0,captain ginyu
PT-1954,57.0,170.7,1253.0,Frieza,41.83,0.0,27.0,jaco
PT-1955,74.0,202.1,756.0, Majin,53.68,76.0,114.0,broly
PT-1956,50.0,141.3,284.0,Saiyan,39.3,61.0,76.0,  gotenks  
PT-1957,88.0,171.4,420.0,Saiyan,45.74,18.0,84.0,pan
PT-1958,46.0,101.3,428.0,Frieza,20.0,69.0,0.0,captain ginyu
PT-1959,64.0,90.0,357.0,Human,57.79,38.0,13.0,lord slug
PT-1960,58.0,67.1,177.0,Human   ,45.18,102.0,56.0,frieza
PT-1961,73.0,213.1,328.0,Frieza,58.53,79.0,23.0,hercule
PT-1962,57.0,100.1,,   Namekian   ,50.23,154.0,56.0,majin buu
PT-1963,65.0,165.7,392.0,Majin,50.77,72.0,104.0,majin buu
PT-1964,65.0,170.3,463.0,  Namekian ,43.43,99.0,52.0,zarbon
PT-1965,55.0,98.5,536.0,Saiyan,45.92,65.0,72.0,hercule
PT-1966,,254.4,1865.0,Majin,63.46,29.0,43.0,broly
PT-1967,75.0,165.8,495.0,Frieza,50.66,82.0,94.0,android 18
PT-1968,68.0,211.3,950.0,Saiyan,62.41,115.0,98.0,dodoria
PT-1969,61.0,164.8,344.0,Saiyan,32.4,103.0,16.0,turles
PT-1970,86.0,182.3,422.0,Majin,41.54,87.0,,hercule
PT-1971,65.0,113.9,496.0,Human,53.9,24.0,25.0,dodoria
PT-1972,64.0,167.1,310.0,Saiyan,39.05,107.0,95.0,cooler
PT-1973,72.0,157.4,436.0,Saiyan,65.15,104.0,87.0,cell
PT-1974,104.0,219.8,840.0,Saiyan,72.3,147.0,101.0,cell
PT-1975,,166.6,305.0,Saiyan,49.9,53.0,55.0,gohan (kid)
PT-1976,85.0,158.7,,,61.08,31.0,102.0,gohan (kid)
PT-1977,32.0,90.0,754.0, Human,25.43,77.0,66.0,broly
PT-1978,74.0,145.7,300.0,Majin,36.33,89.0,62.0,pan
PT-1979,102.0,361.6,951.0,,72.76,167.0,76.0,vegeta
PT-1980,80.0,134.9,515.0,Saiyan,40.0,95.0,84.0,whis
PT-1981,73.0,154.1,446.0,,61.88,87.0,74.0,dodoria
PT-1982,999.0,116.4,148.0,Namekian,48.96,94.0,154.0,piccolo
PT-1983,71.0,132.5,394.0,Frieza,47.79,63.0,64.0,lord slug
PT-1984,65.0,199.8,616.0,Saiyan,49.54,56.0,87.0,krillin
PT-1985,54.0,108.2,1404.0,Frieza,45.32,69.0,86.0,yamcha
PT-1986,64.0,140.9,693.0, Saiyan,43.98,44.0,131.0,jaco
PT-1987,74.0,175.9,968.0,Saiyan,61.01,80.0,49.0,captain ginyu
PT-1988,55.0,141.6,239.0,,53.13,152.0,122.0,raditz
PT-1989,54.0,76.9,,Saiyan,42.85,115.0,62.0,dodoria
PT-1990,,80.8,1025.0,Frieza,32.4,,160.0,cooler
PT-1991,78.0,150.9,289.0,Saiyan,61.65,154.0,99.0,android 18
PT-1992,81.0,204.5,879.0,Majin,36.22,62.0,38.0,nappa
PT-1993,75.0,133.9,765.0,Saiyan,53.55,190.0,75.0,vegeta
PT-1994,89.0,314.3,581.0,Saiyan,61.52,83.0,146.0,frieza
PT-1995,72.0,169.4,405.0,Saiyan,42.17,168.0,84.0,android 18
PT-1996,78.0,189.2,,Frieza,58.99,172.0,82.0,whis
PT-1997,76.0,163.1,1430.0,Human,50.19,21.0,112.0,vegeta
PT-1998,68.0,115.6,720.0,   Human,42.83,143.0,64.0,broly
PT-1999,59.0,148.1,604.0,  Saiyan   ,51.31,66.0,63.0,bojack
PT-2000,114.0,226.4,385.0,Saiyan,56.91,98.0,72.0, nappa 
PT-2001,61.0,104.1,,Saiyan,51.35,100.0,142.0,krillin
PT-2002,57.0,163.2,544.0,Majin,26.94,35.0,21.0,cooler
PT-2003,79.0,190.3,,Saiyan,53.89,113.0,92.0,beerus
PT-2004,75.0,235.6,766.0,Saiyan,50.35,52.0,102.0,krillin
PT-2005,42.0,95.2,308.0,Human,32.48,,59.0,piccolo
PT-2006,92.0,216.9,204.0,Human,59.92,157.0,44.0,android 16 
PT-2007,68.0,138.7,518.0,Saiyan,46.56,100.0,38.0,gohan (adult) and videl
PT-2008,48.0,94.6,173.0,Saiyan,47.64,54.0,85.0,tien
PT-2009,94.0,267.7,,Saiyan,62.08,127.0,65.0,nappa
PT-2010,83.0,158.6,363.0,,56.82,40.0,5.0,raditz
PT-2011,45.0,128.7,,Saiyan,40.33,32.0,77.0,gohan (future)
PT-2012,106.0,258.9,,Majin,58.62,98.0,69.0,cell  
PT-2013,83.0,131.7,153.0,Saiyan,50.79,128.0,113.0,   dodoria   
PT-2014,70.0,243.6,, Frieza,49.99,102.0,71.0,turles
PT-2015,102.0,248.6,428.0,Frieza,59.41,133.0,91.0,frieza
PT-2016,73.0,227.0,607.0,Saiyan,58.09,87.0,83.0,whis
PT-2017,69.0,158.8,,Human,48.35,54.0,33.0,raditz
PT-2018,,170.7,896.0,Saiyan,45.81,135.0,37.0,  krillin   
PT-2019,82.0,179.6,505.0,Namekian,41.58,,77.0,   zarbon  
PT-2020,80.0,186.6,-293.0,Human,59.55,111.0,40.0,piccolo
PT-2021,70.0,205.0,154.0,Human,43.35,82.0,108.0,gotenks
PT-2022,54.0,137.3,515.0,Saiyan  ,33.26,96.0,56.0,captain ginyu 
PT-2023,73.0,141.3,819.0,Saiyan,62.37,64.0,23.0,gohan (kid)
PT-2024,69.0,265.4,428.0,Human,53.18,,56.0,hercule
PT-2025,43.0,111.9,997.0,Human,45.02,120.0,64.0,captain ginyu
PT-2026,41.0,122.8,972.0,Namekian,40.04,102.0,41.0,captain ginyu
PT-2027,81.0,219.8,335.0, Namekian,51.65,101.0,103.0,piccolo  
PT-2028,18.0,31.8,1283.0,Human,24.96,27.0,66.0,zamasu
PT-2029,74.0,236.5,506.0,Human,55.83,200.0,178.0,  android 16
PT-2030,60.0,162.6,508.0,Frieza,53.06,38.0,118.0,turles
PT-2031,96.0,210.7,523.0,Majin,57.85,142.0,32.0,majin buu
PT-2032,60.0,89.8,,Namekian,60.58,91.0,58.0,captain ginyu
PT-2033,83.0,193.6,102.0,Frieza,51.62,94.0,77.0,krillin
PT-2034,62.0,172.2,441.0,Saiyan,33.65,87.0,96.0,android 16
PT-2035,72.0,203.7,217.0,Majin,35.03,67.0,43.0,tien   
PT-2036,85.0,139.1,1307.0,Human,40.5,115.0,68.0,goku
PT-2037,61.0,148.1,1276.0,Saiyan,41.09,91.0,23.0,raditz
PT-2038,90.0,212.8,822.0,Human,54.14,200.0,69.0,vegeta
PT-2039,50.0,155.9,427.0,Saiyan,45.46,113.0,42.0,frieza
PT-2040,76.0,149.5,269.0,Human,50.17,111.0,71.0,captain ginyu
PT-2041,88.0,227.4,332.0,Saiyan,61.95,123.0,44.0,android 16
PT-2042,,273.4,1581.0,Majin,53.56,170.0,127.0,hercule
PT-2043,108.0,365.3,325.0,Human,63.31,78.0,124.0,majin buu
PT-2044,55.0,102.3,120.0,Human,37.38,67.0,11.0,whis
PT-2045,42.0,136.8,,Saiyan,48.18,0.0,60.0,dodoria
PT-2046,50.0,145.0,1212.0,  Human,27.75,92.0,2.0,captain ginyu
PT-2047,83.0,275.5,1333.0,Saiyan,55.61,130.0,142.0,broly
PT-2048,80.0,126.6,919.0,Saiyan,50.55,54.0,151.0,gohan (kid)
PT-2049,72.0,206.8,1013.0,Saiyan,55.05,145.0,78.0,raditz
PT-2050,48.0,122.6,509.0,Namekian,39.03,40.0,29.0,krillin
PT-2051,85.0,191.1,142.0,Saiyan,54.07,84.0,63.0,lord slug
PT-2052,46.0,116.0,501.0,Human,36.27,72.0,44.0,cell
PT-2053,93.0,226.6,715.0,Namekian,68.35,168.0,91.0,gohan (kid) 
PT-2054,127.0,334.1,-90.0,Saiyan,70.82,97.0,174.0,yamcha
PT-2055,77.0,122.1,442.0,Namekian   ,66.56,103.0,122.0,krillin
PT-2056,82.0,182.3,276.0,Saiyan,54.98,127.0,126.0,dodoria
PT-2057,60.0,121.0,270.0,Saiyan,44.17,101.0,79.0,  piccolo   
PT-2058,34.0,115.5,1485.0,Saiyan,32.44,81.0,8.0,hercule
PT-2059,58.0,199.2,1517.0,Human   ,47.71,107.0,40.0,jaco
PT-2060,48.0,99.7,492.0,Frieza,34.49,46.0,66.0,hercule
PT-2061,41.0,74.5,583.0,Human,37.57,130.0,11.0,turles
PT-2062,104.0,196.1,274.0,Human,61.67,109.0,115.0,bojack
PT-2063,75.0,186.3,725.0,Saiyan,52.6,80.0,115.0,lord slug
PT-2064,78.0,243.8,1416.0,   Frieza,54.0,146.0,106.0,frieza
PT-2065,64.0,199.9,197.0,Human   ,48.82,56.0,95.0,gohan (adult) and videl
PT-2066,67.0,86.8,651.0,Saiyan,47.56,96.0,2.0,frieza
PT-2067,89.0,131.8,681.0,Frieza,68.15,72.0,146.0,zarbon
PT-2068,69.0,127.3,676.0,Saiyan,50.98,186.0,16.0,krillin
PT-2069,81.0,288.6,1320.0,Saiyan,73.25,187.0,81.0,android 18
PT-2070,300.0,161.2,1672.0, Saiyan   ,46.8,78.0,101.0,beerus
PT-2071,63.0,171.8,428.0,Saiyan,52.87,101.0,88.0,cell
PT-2072,42.0,93.5,738.0, Majin,30.99,64.0,8.0,vegeta
PT-2073,-5.0,105.8,518.0,Human,43.21,40.0,7.0,android 18
PT-2074,65.0,159.1,337.0, Frieza,40.37,87.0,87.0,gohan (adult) and videl
PT-2075,71.0,243.3,580.0,Saiyan,52.05,85.0,100.0,majin buu
PT-2076,44.0,138.1,737.0,,35.48,4.0,17.0,   dodoria  
PT-2077,69.0,173.1,561.0,Majin,51.22,96.0,94.0,nappa
PT-2078,71.0,205.5,290.0,Human,46.52,85.0,19.0,vegeta
PT-2079,,56.9,373.0,Human,24.49,64.0,74.0,whis  
PT-2080,52.0,134.6,375.0,  Human,38.63,68.0,31.0,piccolo
PT-2081,78.0,127.9,297.0,Human,63.53,78.0,88.0,turles
PT-2082,,165.7,595.0,Namekian,54.94,,81.0,piccolo
PT-2083,47.0,97.0,633.0,  Saiyan,28.49,89.0,109.0,bardock
PT-2084,73.0,93.2,887.0,,57.96,144.0,91.0,zarbon
PT-2085,90.0,137.9,295.0,Human,48.87,122.0,69.0,lord slug
PT-2086,86.0,166.5,348.0,Saiyan,60.35,91.0,105.0,lord slug
PT-2087,68.0,169.4,1252.0,  Saiyan ,51.63,109.0,163.0,hercule
PT-2088,61.0,164.4,446.0,Frieza,49.33,0.0,102.0,hercule
PT-2089,57.0,128.7,,Saiyan,57.63,160.0,68.0,krillin
PT-2090,79.0,292.3,444.0,Saiyan,44.97,104.0,52.0,gohan (kid)
PT-2091,74.0,273.4,,Human,54.49,,57.0,   raditz
PT-2092,83.0,133.8,995.0,Saiyan,63.28,62.0,115.0,cell
PT-2093,73.0,192.6,-70.0,Saiyan,44.05,44.0,46.0,cell
PT-2094,86.0,218.6,501.0,Saiyan,48.43,113.0,90.0,gohan (kid)
PT-2095,72.0,224.8,292.0,Saiyan,46.5,102.0,138.0,hercule
PT-2096,86.0,184.6,1564.0,Saiyan,57.0,,96.0,gohan (kid)
PT-2097,87.0,246.4,824.0,Namekian,43.52,107.0,48.0,nappa
PT-2098,54.0,103.6,375.0,Saiyan,46.01,48.0,155.0,vegeta
PT-2099,34.0,87.7,1158.0,Saiyan,22.33,0.0,124.0,majin buu
PT-2100,101.0,309.9,357.0,Human,70.75,122.0,,krillin
PT-2101,75.0,209.6,1149.0,Saiyan,54.11,39.0,134.0,beerus
PT-2102,36.0,116.3,1196.0,Saiyan,49.71,4.0,45.0,cell
PT-2103,56.0,97.2,283.0,  Saiyan,47.75,60.0,98.0,cooler
PT-2104,85.0,161.7,699.0,Saiyan,51.56,115.0,73.0,raditz
PT-2105,64.0,110.3,788.0,Saiyan,39.21,161.0,21.0,hercule
PT-2106,60.0,116.1,,Saiyan,45.91,117.0,176.0,broly
PT-2107,98.0,160.5,316.0,Namekian,58.96,166.0,42.0,captain ginyu 
PT-2108,49.0,98.5,1164.0,Frieza,49.09,95.0,76.0,gohan (kid)
PT-2109,54.0,136.1,498.0,Namekian,34.17,88.0,79.0,vegeta
PT-2110,74.0,187.6,234.0,Saiyan,65.77,189.0,102.0,zarbon
PT-2111,78.0,181.2,459.0,Majin,61.4,39.0,81.0,gohan (kid)
PT-2112,80.0,145.1,493.0,Human,50.37,77.0,83.0,cell
PT-2113,88.0,243.5,261.0,Saiyan,69.58,87.0,97.0,nappa
PT-2114,74.0,120.9,594.0,Frieza,43.33,125.0,101.0,gohan (adult) and videl
PT-2115,80.0,269.9,875.0,Majin,53.64,55.0,86.0,dodoria
PT-2116,,69.4,568.0,Saiyan,35.79,113.0,73.0,android 18
