id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-2197,66,234.2,509,Human,46.32,128,38,broly
PT-2198,70,210.5,624,Saiyan,43.76,28,86,goku
PT-2199,66,182.5,296,Majin,53.92,24,53,raditz
PT-2200,54,204.1,426,Saiyan,37.59,92,56,gohan (kid)
PT-2201,59,204.7,652,Human,46.06,151,96,gohan (adult) and videl
PT-2202,66,197.6,312,Saiyan,47.96,42,63,gohan (future)
PT-2203,72,219.6,182,Saiyan,45.85,93,88,android 16
PT-2204,82,182.5,196,Human,45.75,46,126,zarbon
PT-2205,92,257.8,383,Saiyan,53.38,75,155,android 16
PT-2206,64,155.5,223,Majin,60.59,89,86,hercule
PT-2207,61,189.0,400,Human,53.3,59,77,yamcha
PT-2208,79,156.3,1338,Human,59.76,41,41,zarbon
PT-2209,82,227.2,215,Majin,46.51,42,151,turles
PT-2210,61,218.5,416,Majin,32.9,3,93,cell
PT-2211,86,187.9,1771,Frieza,63.17,118,96,yamcha
PT-2212,90,335.2,629,Saiyan,63.24,126,96,majin buu
PT-2213,96,225.2,395,Human,59.5,131,112,android 16
PT-2214,106,217.2,448,Majin,59.44,78,135,raditz
PT-2215,53,98.6,638,Saiyan,29.49,113,103,nappa
PT-2216,70,229.6,1363,Saiyan,54.94,114,143,gohan (kid)
PT-2217,70,163.4,358,Saiyan,57.49,86,89,bojack
PT-2218,68,141.9,313,Human,41.77,78,148,piccolo
PT-2219,57,154.3,215,Saiyan,36.7,50,112,gotenks
PT-2220,40,82.9,524,Human,45.93,70,56,captain ginyu
PT-2221,72,179.2,212,Human,43.67,152,14,broly
PT-2222,55,186.9,373,Human,56.23,120,72,bardock
PT-2223,72,210.1,286,Saiyan,47.93,77,143,goku
PT-2224,54,160.7,939,Majin,38.51,95,37,turles
PT-2225,48,117.0,363,Human,39.56,24,67,zarbon
PT-2226,75,277.7,625,Saiyan,46.91,119,89,gohan (kid)
PT-2227,73,150.0,188,Saiyan,58.21,55,119,nappa
PT-2228,82,150.7,533,Saiyan,59.89,123,72,android 16
PT-2229,114,189.2,239,Frieza,74.3,200,75,nappa
PT-2230,76,172.1,382,Saiyan,51.88,68,106,zarbon
PT-2231,80,218.7,1857,Saiyan,48.35,200,56,tien
PT-2232,48,138.7,862,Saiyan,39.13,88,0,majin buu
PT-2233,44,86.9,456,Saiyan,34.19,35,134,tien
PT-2234,102,179.3,3359,Saiyan,72.53,80,138,nappa
PT-2235,52,126.4,285,Majin,48.82,166,142,cooler
PT-2236,49,182.0,991,Human,38.87,89,99,captain ginyu
PT-2237,69,176.9,196,Namekian,40.19,63,106,beerus
PT-2238,68,143.2,426,Saiyan,59.53,76,92,android 16
PT-2239,52,106.8,219,Human,41.89,89,59,hercule
PT-2240,64,133.4,575,Majin,44.56,81,95,gohan (kid)
PT-2241,95,169.7,510,Human,70.4,120,74,yamcha
PT-2242,54,112.3,410,Namekian,37.52,144,25,majin buu
PT-2243,42,106.3,949,Saiyan,34.25,18,46,yamcha
PT-2244,89,184.1,351,Human,53.75,127,144,gotenks
PT-2245,80,178.5,600,Human,41.47,91,37,jaco
PT-2246,58,90.1,806,Saiyan,45.73,56,22,gohan (kid)
PT-2247,38,134.0,202,Majin,29.1,103,80,majin buu
PT-2248,55,108.7,314,Saiyan,37.43,16,52,zarbon
PT-2249,69,138.6,509,Saiyan,41.96,0,98,gohan (kid)
PT-2250,93,153.2,719,Majin,52.5,113,135,zarbon
PT-2251,49,132.7,1156,Majin,32.89,64,83,android 18
PT-2252,68,247.0,433,Namekian,49.18,30,52,hit
PT-2253,84,136.4,408,Namekian,52.36,29,140,gohan (kid)
PT-2254,22,15.2,292,Saiyan,29.18,125,75,cell
PT-2255,91,169.4,601,Human,75.23,121,95,nappa
PT-2256,46,132.6,412,Frieza,37.16,68,61,raditz
PT-2257,77,255.5,418,Saiyan,55.64,179,99,android 18
PT-2258,75,160.0,466,Human,55.75,131,70,majin buu
PT-2259,92,227.6,686,Frieza,56.3,174,29,lord slug
PT-2260,81,229.5,351,Saiyan,54.59,48,117,jaco
PT-2261,22,75.6,310,Frieza,28.97,0,73,tien
PT-2262,54,110.7,638,Human,43.22,98,0,frieza
PT-2263,73,142.0,80,Namekian,44.51,105,102,gohan (kid)
PT-2264,66,171.8,343,Human,42.45,133,146,gohan (adult) and videl
PT-2265,80,252.5,247,Human,52.14,29,41,tien
PT-2266,86,240.2,1014,Majin,38.62,127,87,piccolo
PT-2267,82,248.8,378,Saiyan,64.77,135,80,hercule
PT-2268,66,199.0,352,Human,63.69,120,143,nappa
PT-2269,33,70.2,479,Frieza,34.56,40,98,cell
PT-2270,61,113.5,345,Frieza,49.72,100,38,nenhum
PT-2271,78,108.1,387,Frieza,59.85,61,98,dodoria
PT-2272,48,156.2,522,Human,28.6,57,156,captain ginyu
PT-2273,83,226.7,383,Human,60.63,55,63,bardock
PT-2274,88,158.9,381,Human,51.79,70,91,majin buu
PT-2275,73,127.1,269,Human,67.53,79,102,piccolo
PT-2276,9,14.2,247,Human,22.09,18,12,gohan (adult) and videl
PT-2277,44,151.1,511,Saiyan,44.87,35,131,captain ginyu
PT-2278,108,300.6,592,Saiyan,61.77,64,87,hercule
PT-2279,59,95.7,209,Human,61.17,156,16,cooler
PT-2280,30,100.9,777,Saiyan,27.9,34,30,raditz
PT-2281,95,271.9,779,Saiyan,67.32,119,123,gohan (adult) and videl
PT-2282,70,216.1,884,Saiyan,53.01,16,47,krillin
PT-2283,92,257.8,590,Majin,60.03,158,106,broly
PT-2284,76,249.2,722,Frieza,52.23,97,106,gohan (adult) and videl
PT-2285,79,274.0,1828,Human,46.26,75,37,gohan (future)
PT-2286,77,192.2,411,Frieza,30.11,74,61,krillin
PT-2287,84,176.7,263,Namekian,62.2,132,103,zarbon
PT-2288,116,264.5,196,Saiyan,62.49,5,139,piccolo
PT-2289,89,262.8,1413,Saiyan,64.96,68,71,vegeta
PT-2290,38,89.5,1424,Saiyan,38.01,56,63,nappa
PT-2291,79,143.3,283,Saiyan,61.2,88,74,cooler
PT-2292,93,173.8,318,Human,63.62,200,124,zarbon
PT-2293,94,291.4,406,Saiyan,37.88,92,117,gohan (future)
PT-2294,61,190.1,1027,Frieza,49.32,118,58,gohan (kid)
PT-2295,93,303.0,1950,Human,54.45,177,114,zarbon
PT-2296,89,236.3,151,Saiyan,64.92,128,76,cell
PT-2297,121,384.8,1809,Frieza,73.13,100,133,gohan (kid)
PT-2298,55,167.3,594,Frieza,46.82,23,87,lord slug
PT-2299,60,136.5,647,Majin,41.82,108,167,cell
PT-2300,64,94.3,436,Majin,38.3,147,61,cell
PT-2301,60,199.6,652,Frieza,40.54,100,66,android 16
PT-2302,52,82.7,199,Human,26.4,121,41,gohan (adult) and videl
PT-2303,15,47.2,298,Namekian,21.28,146,0,bojack
PT-2304,61,169.4,525,Saiyan,32.69,112,54,krillin
PT-2305,77,224.2,126,Human,39.3,48,111,captain ginyu
PT-2306,60,121.9,411,Human,44.93,80,101,gohan (adult) and videl
PT-2307,109,318.4,396,Saiyan,67.87,172,118,krillin
PT-2308,70,130.9,411,Saiyan,47.75,76,67,frieza
PT-2309,96,296.8,354,Saiyan,54.41,167,77,android 16
PT-2310,75,148.8,271,Saiyan,42.42,87,46,piccolo
PT-2311,87,257.9,165,Saiyan,52.26,113,69,vegeta
PT-2312,76,236.1,537,Saiyan,43.82,77,31,hercule
PT-2313,97,164.5,412,Majin,58.3,114,152,tien
PT-2314,71,125.3,216,Human,36.23,95,153,yamcha
PT-2315,80,250.6,512,Human,57.61,30,9,gohan (adult) and videl
PT-2316,77,150.8,413,Saiyan,46.26,74,95,gohan (adult) and videl
PT-2317,64,122.7,374,Namekian,48.61,32,86,cooler
PT-2318,78,181.9,135,Saiyan,58.3,76,93,zarbon
PT-2319,115,389.8,742,Saiyan,68.62,90,87,tien
PT-2320,65,153.5,235,Human,52.39,122,116,gohan (adult) and videl
PT-2321,78,197.1,512,Frieza,34.67,133,101,raditz
PT-2322,95,331.2,303,Frieza,54.06,128,138,whis
PT-2323,93,215.7,390,Majin,66.02,54,66,hercule
PT-2324,70,163.2,984,Majin,52.07,82,24,tien
PT-2325,22,43.2,678,Human,43.59,0,63,android 18
PT-2326,80,189.6,971,Human,65.64,88,47,whis
PT-2327,26,52.9,601,Saiyan,32.8,77,90,broly
PT-2328,99,287.0,625,Saiyan,57.58,149,14,android 18
PT-2329,73,124.1,169,Frieza,41.53,107,62,piccolo
PT-2330,90,246.6,407,Frieza,52.19,152,68,android 16
PT-2331,52,101.8,431,Saiyan,37.53,82,53,android 16
PT-2332,39,92.6,1027,Saiyan,30.85,52,68,cooler
PT-2333,75,111.2,364,Saiyan,42.65,125,98,raditz
PT-2334,69,183.6,578,Human,50.81,121,104,beerus
PT-2335,60,176.8,564,Saiyan,57.57,57,102,captain ginyu
PT-2336,72,161.0,987,Human,56.27,103,74,gohan (kid)
PT-2337,125,228.9,455,Saiyan,67.42,118,200,raditz
PT-2338,87,173.8,810,Saiyan,62.91,19,146,gohan (kid)
PT-2339,91,305.5,177,Saiyan,59.17,120,81,dodoria
PT-2340,87,159.4,187,Majin,54.47,48,85,raditz
PT-2341,100,299.8,125,Saiyan,59.18,123,87,captain ginyu
PT-2342,66,152.7,790,Human,44.8,21,91,piccolo
PT-2343,29,61.7,738,Human,36.81,24,11,gohan (kid)
PT-2344,66,201.9,844,Majin,47.52,65,45,yamcha
PT-2345,86,250.9,328,Saiyan,48.57,147,4,nappa
PT-2346,51,88.9,351,Majin,34.19,49,50,vegeta
PT-2347,66,242.7,458,Saiyan,48.85,40,119,vegeta
PT-2348,56,95.9,1172,Human,45.83,89,63,lord slug
PT-2349,100,205.8,1361,Human,57.49,101,96,dodoria
PT-2350,85,188.2,793,Frieza,44.94,130,101,cell
PT-2351,83,216.4,601,Frieza,63.21,56,48,krillin
PT-2352,82,257.9,1098,Majin,61.11,104,88,zarbon
PT-2353,69,110.4,423,Frieza,31.7,184,114,tien
PT-2354,74,245.8,390,Saiyan,60.32,80,94,dodoria
PT-2355,46,122.8,456,Human,36.73,74,101,android 18
PT-2356,26,85.7,274,Saiyan,31.92,0,99,hercule
PT-2357,73,239.7,444,Saiyan,58.31,54,108,frieza
PT-2358,76,267.6,252,Human,63.62,109,55,vegeta
PT-2359,94,238.9,911,Majin,65.62,92,82,raditz
PT-2360,101,235.1,683,Majin,62.33,135,178,goku
PT-2361,101,231.2,1162,Namekian,49.39,128,113,piccolo
PT-2362,50,147.8,185,Human,23.79,17,72,krillin
PT-2363,63,145.4,1542,Frieza,52.23,121,40,yamcha
PT-2364,80,260.6,192,Namekian,62.74,44,82,zamasu
PT-2365,121,197.5,240,Namekian,61.88,96,143,beerus
PT-2366,100,318.7,340,Saiyan,57.84,119,101,nappa
PT-2367,92,184.7,1080,Human,52.34,166,74,krillin
PT-2368,62,196.9,564,Majin,40.13,39,62,majin buu
PT-2369,52,93.1,426,Frieza,49.4,78,114,gohan (kid)
PT-2370,86,147.2,306,Saiyan,56.15,105,117,krillin
PT-2371,48,142.2,216,Saiyan,37.37,95,85,dodoria
PT-2372,65,197.3,972,Saiyan,67.26,129,93,zarbon
PT-2373,68,219.2,796,Saiyan,35.72,68,30,nappa
PT-2374,102,340.0,1109,Majin,65.18,152,112,android 16
PT-2375,63,137.1,625,Saiyan,36.81,134,117,lord slug
PT-2376,21,70.9,101,Saiyan,27.14,118,34,frieza
PT-2377,80,155.4,234,Majin,53.19,114,125,krillin
PT-2378,56,152.0,651,Saiyan,49.16,81,91,krillin
PT-2379,71,148.6,395,Saiyan,46.31,68,113,broly
PT-2380,68,112.2,352,Human,44.26,26,80,piccolo
PT-2381,65,164.6,254,Human,43.77,71,111,vegeta
PT-2382,86,257.7,870,Frieza,45.76,103,32,tien
PT-2383,39,52.7,648,Majin,40.66,57,59,raditz
PT-2384,60,203.6,666,Frieza,46.25,102,101,dodoria
PT-2385,84,229.0,337,Saiyan,57.08,39,101,raditz
PT-2386,58,95.6,548,Majin,42.64,69,114,android 16
PT-2387,38,97.0,221,Human,33.66,140,50,vegeta
PT-2388,83,163.2,456,Majin,62.6,136,66,hercule
PT-2389,92,156.9,108,Human,64.97,128,29,cooler
PT-2390,69,161.6,192,Saiyan,58.92,101,67,raditz
PT-2391,31,83.6,406,Saiyan,35.38,40,72,gohan (adult) and videl
PT-2392,84,151.8,2049,Namekian,64.42,27,119,pan
PT-2393,37,120.7,167,Majin,31.47,78,0,yamcha
PT-2394,76,120.2,234,Saiyan,48.79,0,130,android 16
PT-2395,52,134.4,561,Human,50.36,59,27,android 18
PT-2396,47,155.5,1425,Majin,45.55,67,58,android 16
PT-2397,61,100.3,556,Human,42.08,61,50,krillin
PT-2398,66,175.6,751,Saiyan,38.03,170,93,krillin
PT-2399,57,93.2,402,Namekian,41.17,149,74,gohan (kid)
PT-2400,82,230.3,363,Human,47.32,137,115,tien
PT-2401,61,87.6,518,Majin,58.2,42,146,vegeta
PT-2402,90,318.0,332,Human,62.08,179,109,broly
PT-2403,76,127.7,761,Majin,44.27,116,60,nappa
PT-2404,56,194.2,188,Saiyan,34.04,37,88,vegeta
PT-2405,53,126.7,840,Frieza,34.97,74,145,raditz
PT-2406,37,95.5,505,Saiyan,30.33,98,82,zarbon
PT-2407,76,201.7,433,Namekian,49.07,67,121,hercule
PT-2408,63,165.4,184,Namekian,54.12,86,10,gotenks
PT-2409,23,97.9,274,Human,21.47,61,62,zarbon
PT-2410,59,90.1,1012,Human,61.92,33,61,vegeta
PT-2411,52,54.7,435,Saiyan,33.25,61,39,piccolo
PT-2412,102,247.0,582,Saiyan,49.53,71,101,bardock
PT-2413,36,97.3,291,Human,47.91,94,60,gohan (kid)
PT-2414,41,133.5,484,Saiyan,46.97,26,34,nappa
PT-2415,92,287.5,216,Saiyan,55.34,115,102,zarbon
PT-2416,97,307.5,523,Frieza,61.85,52,91,tien
PT-2417,55,70.9,615,Saiyan,45.25,29,97,nappa
PT-2418,57,146.7,597,Saiyan,43.89,28,79,pan
PT-2419,82,221.3,287,Saiyan,42.43,84,102,tien
PT-2420,23,53.2,401,Human,20.0,56,85,raditz
PT-2421,33,80.6,680,Human,26.44,71,75,piccolo
PT-2422,64,105.0,434,Majin,60.13,10,75,raditz
PT-2423,101,220.4,415,Human,75.24,104,17,goku
PT-2424,61,191.5,1544,Saiyan,42.31,49,93,cell
PT-2425,72,156.6,278,Human,41.14,109,44,whis
PT-2426,93,299.9,942,Saiyan,59.42,94,92,turles
PT-2427,112,225.2,246,Namekian,68.31,116,123,android 18
PT-2428,58,53.9,730,Saiyan,48.01,47,124,frieza
PT-2429,70,107.9,754,Saiyan,27.78,155,153,captain ginyu
PT-2430,106,222.3,363,Human,87.66,63,67,cell
PT-2431,40,131.8,237,Saiyan,45.06,46,5,cell
PT-2432,91,158.4,151,Human,54.82,107,107,cooler
PT-2433,50,125.2,341,Human,34.25,60,75,zarbon
PT-2434,72,229.5,676,Frieza,56.7,57,32,android 16
PT-2435,65,157.7,258,Saiyan,49.96,10,75,yamcha
PT-2436,51,86.0,522,Human,41.14,43,90,frieza
PT-2437,50,118.6,203,Majin,43.67,32,16,captain ginyu
PT-2438,76,233.3,428,Saiyan,49.5,158,43,captain ginyu
PT-2439,90,232.9,248,Human,59.21,193,67,captain ginyu
PT-2440,67,106.2,470,Namekian,52.61,82,68,majin buu
PT-2441,71,187.2,365,Majin,51.15,31,107,majin buu
PT-2442,81,182.7,241,Frieza,54.73,124,74,nappa
PT-2443,51,116.6,332,Majin,51.54,32,68,nappa
PT-2444,85,139.2,281,Saiyan,41.22,76,179,krillin
PT-2445,86,299.7,224,Frieza,48.02,74,52,yamcha
PT-2446,122,246.7,944,Saiyan,69.01,108,89,raditz
PT-2447,62,114.4,397,Human,38.96,65,101,majin buu
PT-2448,61,123.1,131,Majin,41.23,26,112,hercule
PT-2449,85,197.6,339,Namekian,64.3,70,106,raditz
PT-2450,86,198.3,853,Frieza,53.21,140,163,broly
PT-2451,59,118.4,312,Saiyan,28.97,76,84,vegeta
PT-2452,62,175.1,1210,Majin,41.41,85,0,hercule
PT-2453,81,201.2,295,Saiyan,52.86,6,91,dodoria
PT-2454,53,107.9,667,Majin,41.52,110,44,cell
PT-2455,62,228.3,918,Majin,49.25,52,129,nappa
PT-2456,72,140.3,646,Saiyan,52.6,133,119,tien
PT-2457,90,167.5,216,Namekian,54.89,108,29,raditz
PT-2458,58,202.7,280,Human,33.66,54,125,cell
PT-2459,33,105.8,994,Human,29.67,0,91,whis
PT-2460,32,93.4,304,Frieza,27.82,143,39,android 18
PT-2461,45,150.0,885,Human,35.72,98,58,majin buu
PT-2462,44,131.6,381,Human,43.13,100,116,krillin
PT-2463,67,141.6,536,Saiyan,50.03,156,0,majin buu
PT-2464,46,135.1,215,Saiyan,44.99,76,80,gotenks
PT-2465,56,164.9,342,Saiyan,39.33,129,113,zarbon
PT-2466,55,97.9,291,Saiyan,54.07,55,65,dodoria
PT-2467,61,172.8,564,Saiyan,49.78,108,99,krillin
PT-2468,96,209.1,521,Human,59.3,82,101,piccolo
PT-2469,83,114.6,650,Human,58.03,76,57,krillin
PT-2470,70,247.1,367,Saiyan,42.59,90,47,lord slug
PT-2471,61,141.4,282,Human,27.53,28,101,gohan (adult) and videl
PT-2472,61,176.1,550,Frieza,39.55,92,47,tien
PT-2473,77,200.7,266,Saiyan,56.78,79,23,whis
PT-2474,82,230.7,941,Human,53.44,16,92,gotenks
PT-2475,52,102.3,460,Saiyan,39.71,53,46,cooler
PT-2476,71,253.9,405,Human,41.62,73,32,bardock
PT-2477,29,82.3,650,Majin,20.0,87,53,broly
PT-2478,74,221.5,471,Saiyan,61.0,101,112,raditz
PT-2479,85,206.5,182,Saiyan,52.34,156,90,goku
PT-2480,64,107.9,261,Namekian,42.16,102,32,zarbon
PT-2481,106,187.8,929,Saiyan,57.03,93,123,yamcha
PT-2482,52,113.1,518,Majin,50.84,69,108,piccolo
PT-2483,74,148.9,180,Human,56.65,75,170,cell
PT-2484,69,205.2,609,Saiyan,39.86,105,136,hit
PT-2485,68,209.9,352,Majin,56.52,87,37,zarbon
PT-2486,68,129.5,292,Human,46.04,59,112,frieza
PT-2487,72,165.8,248,Saiyan,43.92,88,91,gohan (kid)
PT-2488,87,242.6,898,Frieza,52.45,118,45,gotenks
PT-2489,98,190.3,152,Human,52.93,68,110,yamcha
PT-2490,70,232.4,298,Majin,37.43,99,156,cooler
PT-2491,86,206.9,530,Saiyan,60.61,36,138,cooler
PT-2492,56,101.7,1270,Saiyan,40.63,119,29,krillin
PT-2493,85,161.5,687,Majin,58.94,119,90,jaco
PT-2494,55,179.5,297,Human,44.3,139,88,gohan (future)
PT-2495,92,187.0,1234,Saiyan,61.19,59,25,dodoria
PT-2496,114,339.9,219,Majin,49.23,167,42,lord slug
PT-2497,68,122.4,578,Human,40.27,122,84,turles
PT-2498,26,57.1,660,Saiyan,34.95,44,55,yamcha
PT-2499,59,192.9,290,Majin,33.4,62,0,tien
PT-2500,95,172.5,749,Human,60.98,63,112,cell
PT-2501,81,150.4,362,Human,41.27,41,130,frieza
PT-2502,75,205.7,748,Majin,50.13,60,74,android 16
PT-2503,90,291.5,163,Human,68.88,52,95,frieza
PT-2504,80,175.4,602,Frieza,58.2,158,109,lord slug
PT-2505,94,154.6,385,Majin,42.79,45,113,yamcha
PT-2506,88,302.3,982,Saiyan,61.99,106,25,piccolo
PT-2507,100,290.0,480,Human,74.58,127,64,raditz
PT-2508,77,259.3,1043,Frieza,73.18,106,68,zarbon
PT-2509,88,275.6,668,Namekian,59.0,118,57,majin buu
PT-2510,64,168.7,456,Saiyan,34.68,119,133,gotenks
PT-2511,58,146.3,790,Saiyan,46.68,59,96,vegeta
PT-2512,104,222.1,793,Saiyan,74.37,117,58,cooler
PT-2513,74,202.3,654,Namekian,48.1,77,73,gohan (kid)
PT-2514,86,272.3,125,Frieza,62.74,151,135,dodoria
PT-2515,72,266.8,273,Majin,42.08,172,55,jaco
PT-2516,58,156.9,1131,Saiyan,46.18,29,105,gohan (kid)
PT-2517,70,156.9,232,Namekian,28.08,5,134,hercule
PT-2518,99,256.9,837,Saiyan,52.0,132,148,krillin
PT-2519,81,241.9,753,Saiyan,52.35,138,94,nappa
PT-2520,36,95.6,319,Saiyan,31.49,137,105,android 16
PT-2521,66,183.5,149,Human,36.0,112,55,hercule
PT-2522,106,313.1,350,Human,58.4,171,200,cooler
PT-2523,66,116.2,1714,Saiyan,49.04,149,86,broly
PT-2524,34,82.1,294,Saiyan,32.91,116,100,gohan (adult) and videl
PT-2525,108,283.4,306,Majin,63.69,152,91,android 18
PT-2526,84,287.3,271,Saiyan,59.46,46,109,nappa
PT-2527,69,156.4,1021,Human,44.85,85,100,nappa
PT-2528,63,171.8,426,Saiyan,56.07,92,37,android 18
PT-2529,92,236.6,338,Saiyan,48.89,100,56,android 16
PT-2530,59,142.7,1151,Saiyan,59.02,76,63,vegeta
PT-2531,93,135.3,698,Majin,66.1,167,139,vegeta
PT-2532,81,272.6,284,Human,49.55,65,13,piccolo
PT-2533,75,241.1,236,Saiyan,47.69,122,68,krillin
PT-2534,73,191.7,987,Namekian,50.85,101,133,dodoria
PT-2535,67,154.9,498,Saiyan,51.59,49,28,gotenks
PT-2536,91,143.2,195,Majin,65.16,60,144,majin buu
PT-2537,53,153.6,169,Saiyan,30.48,4,22,bojack
PT-2538,38,98.7,252,Frieza,38.7,80,20,android 16
PT-2539,82,227.5,234,Saiyan,35.87,93,82,raditz
PT-2540,83,114.8,144,Human,51.78,63,163,android 16
PT-2541,80,234.0,255,Human,63.63,19,60,gotenks
PT-2542,78,170.2,284,Human,39.86,110,15,android 18
PT-2543,64,185.5,373,Majin,32.81,74,19,dodoria
PT-2544,86,229.2,1361,Saiyan,56.17,70,127,android 18
PT-2545,69,139.3,420,Saiyan,58.7,47,24,krillin
PT-2546,60,165.4,446,Namekian,46.6,68,120,raditz
PT-2547,64,206.0,669,Namekian,30.36,100,78,yamcha
PT-2548,110,273.7,427,Human,50.53,105,106,zarbon
PT-2549,35,60.4,626,Human,34.78,10,66,beerus
PT-2550,80,221.5,583,Majin,42.57,92,54,piccolo
PT-2551,36,57.1,530,Majin,35.49,101,61,tien
PT-2552,68,189.7,2591,Namekian,48.77,86,30,hercule
PT-2553,61,163.1,851,Namekian,40.48,82,127,turles
PT-2554,28,44.0,257,Saiyan,45.72,39,9,captain ginyu
PT-2555,78,214.7,615,Human,55.92,57,102,vegeta
PT-2556,62,201.2,306,Human,54.49,43,32,zarbon
PT-2557,28,86.3,644,Saiyan,38.56,0,28,android 16
PT-2558,87,159.9,216,Namekian,53.6,147,76,gotenks
PT-2559,99,206.9,253,Human,58.04,128,200,piccolo
PT-2560,100,229.0,606,Saiyan,57.62,113,99,beerus
PT-2561,77,133.1,897,Human,56.25,103,51,android 16
PT-2562,71,139.0,666,Saiyan,43.2,100,62,lord slug
PT-2563,97,163.4,823,Saiyan,72.6,78,38,tien
PT-2564,104,210.4,617,Human,55.63,100,96,whis
PT-2565,93,270.8,546,Majin,58.92,85,169,captain ginyu
PT-2566,51,113.6,364,Human,38.57,171,79,nappa
PT-2567,74,210.1,803,Saiyan,45.99,130,118,vegeta
PT-2568,79,122.4,911,Human,68.98,100,49,gohan (kid)
PT-2569,34,104.0,474,Saiyan,30.09,112,46,yamcha
PT-2570,79,210.5,459,Frieza,49.16,143,93,krillin
PT-2571,115,378.1,1280,Saiyan,60.69,67,81,raditz
PT-2572,83,266.7,487,Namekian,53.53,87,104,captain ginyu
PT-2573,99,223.4,516,Saiyan,58.79,109,124,android 16
PT-2574,74,206.3,659,Saiyan,40.65,114,104,lord slug
PT-2575,69,123.6,465,Human,44.21,76,72,cooler
PT-2576,78,185.8,301,Majin,56.08,88,128,yamcha
PT-2577,54,72.9,618,Frieza,49.82,55,57,zarbon
PT-2578,51,121.6,481,Human,40.59,113,52,android 16
PT-2579,95,172.8,1488,Saiyan,58.47,48,154,majin buu
PT-2580,97,294.8,791,Saiyan,55.91,91,54,nappa
PT-2581,50,118.9,345,Human,35.98,0,0,pan
PT-2582,89,233.9,763,Saiyan,48.24,60,58,hercule
PT-2583,68,133.4,593,Frieza,34.75,97,93,turles
PT-2584,77,154.4,1081,Human,45.18,105,135,android 16
PT-2585,79,145.7,360,Majin,58.83,81,59,zarbon
PT-2586,90,289.9,6142,Namekian,52.6,147,166,pan
PT-2587,72,237.0,464,Saiyan,46.03,142,81,beerus
PT-2588,98,144.6,510,Saiyan,56.28,106,94,gotenks
PT-2589,76,197.7,290,Namekian,60.36,101,49,beerus
PT-2590,82,191.7,696,Saiyan,45.37,77,165,whis
PT-2591,53,82.6,633,Human,43.42,97,61,majin buu
PT-2592,113,295.0,1065,Namekian,64.65,73,56,piccolo
PT-2593,79,131.0,490,Saiyan,52.14,165,184,frieza
PT-2594,84,147.5,385,Namekian,55.55,143,105,android 18
PT-2595,38,109.8,791,Saiyan,35.66,12,89,hercule
PT-2596,54,102.1,306,Human,47.94,42,135,dodoria
PT-2597,95,335.2,945,Saiyan,57.77,123,121,captain ginyu
PT-2598,76,209.0,944,Human,64.36,77,122,zamasu
PT-2599,32,100.5,1048,Saiyan,33.16,77,55,zarbon
PT-2600,91,285.6,618,Saiyan,42.77,88,123,yamcha
PT-2601,59,188.1,368,Saiyan,48.71,138,70,cell
PT-2602,98,226.2,526,Saiyan,62.34,109,98,nappa
PT-2603,68,186.4,619,Human,47.46,181,82,raditz
PT-2604,74,198.3,352,Saiyan,47.52,113,66,android 18
PT-2605,94,315.3,1096,Saiyan,40.68,51,116,goku
PT-2606,52,98.1,698,Saiyan,25.23,155,86,gohan (kid)
PT-2607,50,134.3,288,Saiyan,53.18,114,98,vegeta
PT-2608,66,189.9,1525,Saiyan,41.72,98,102,dodoria
PT-2609,87,199.8,522,Saiyan,62.52,125,171,cell
PT-2610,43,169.5,256,Human,24.38,17,102,vegeta
PT-2611,37,101.3,299,Majin,26.43,0,48,zarbon
PT-2612,86,163.4,1203,Human,59.83,97,108,cell
PT-2613,58,167.6,1473,Saiyan,42.38,132,127,hit
PT-2614,62,132.1,903,Namekian,49.1,95,35,gohan (kid)
PT-2615,33,46.6,1087,Human,33.09,125,134,cooler
PT-2616,56,106.0,1022,Human,40.74,128,38,hercule
PT-2617,70,154.6,688,Saiyan,42.56,87,115,piccolo
PT-2618,89,258.9,600,Saiyan,46.05,149,93,gohan (adult) and videl
PT-2619,55,173.4,681,Human,53.22,135,66,nappa
PT-2620,103,299.6,766,Saiyan,73.74,109,50,tien
PT-2621,56,97.3,316,Human,34.09,66,106,krillin
PT-2622,56,171.2,764,Saiyan,33.57,80,18,krillin
PT-2623,101,327.4,1182,Saiyan,57.62,14,43,hercule
PT-2624,74,225.6,435,Saiyan,52.32,100,128,android 16
PT-2625,59,118.3,408,Saiyan,42.15,106,143,hercule
PT-2626,67,131.2,656,Saiyan,50.8,89,50,majin buu
PT-2627,97,340.6,334,Saiyan,58.41,121,138,vegeta
PT-2628,99,302.1,224,Human,58.68,107,131,pan
PT-2629,54,81.5,981,Saiyan,60.9,0,64,broly
PT-2630,69,230.9,376,Human,43.4,152,132,nappa
PT-2631,72,120.1,498,Frieza,61.92,73,74,hercule
PT-2632,50,73.9,342,Namekian,51.57,45,86,gohan (adult) and videl
PT-2633,69,223.3,1060,Human,51.63,140,28,dodoria
PT-2634,70,196.6,822,Saiyan,32.59,125,31,yamcha
PT-2635,93,209.9,426,Human,57.45,115,142,nappa
PT-2636,94,314.1,243,Frieza,53.48,136,118,hit
PT-2637,63,182.1,400,Human,45.36,34,68,lord slug
